MOVIE_NAME,DOMESTIC_OPENING,FOREIGN_TOTAL,BUDGET,GENRE,RELEASE_DATE
White Material,34613,0,0,Foreign,2010-11-19 00:00:00
Holy Rollers,39685,304963,0,Crime Drama,2010-05-21 00:00:00
Last Train Home,20418,0,0,Documentary,2010-09-03 00:00:00
Karthik Calling Karthik,179643,7090,0,Comedy Thriller,2010-02-26 00:00:00
No Problem,242116,368901,0,Foreign,2010-12-10 00:00:00
Life During Wartime,30507,486569,0,Comedy / Drama,2010-07-23 00:00:00
The Tempest,42436,68651,20000000,Romance,2010-12-10 00:00:00
Soul Kitchen,20916,17595895,0,Foreign,2010-08-20 00:00:00
Mesrine:Public Enemy No. 1,74449,28126,0,Crime Thriller,2010-09-03 00:00:00
Countdown to Zero,41307,0,0,Documentary,2010-07-23 00:00:00
Jean-Michel Basquiat:The Radiant Child,17466,0,0,Documentary,2010-07-21 00:00:00
My Dog Tulip,11550,0,0,Animation,2010-09-01 00:00:00
Frozen (2010),131395,2904910,0,Horror,2010-02-05 00:00:00
When You're Strange,66833,900926,0,Documentary,2010-04-09 00:00:00
Monsters,20508,4005677,0,Sci-Fi,2010-10-29 00:00:00
Rare Exports:A Christmas Tale,9281,3778786,0,Fantasy,2010-12-03 00:00:00
The Exorcist Extended Director's Cut,0,0,0,Horror,2010-09-30 00:00:00
Formosa Betrayed,77326,100693,0,Thriller,2010-02-26 00:00:00
The Black Waters of Echo's Pond,224409,0,0,Horror,2010-04-09 00:00:00
The Killer Inside Me,11083,3759915,13000000,Crime Drama,2010-06-18 00:00:00
La Soga,52554,0,0,Foreign,2010-08-13 00:00:00
The Girl on the Train,19154,97117,9000000,Foreign,2010-01-22 00:00:00
Sweetgrass,9870,0,0,Documentary,2010-01-06 00:00:00
Legendary,126964,0,0,Sports Drama,2010-09-10 00:00:00
South of the Border,21545,70809,0,Documentary,2010-06-25 00:00:00
The Nutcracker in 3D,65944,15983500,90000000,Fantasy,2010-11-24 00:00:00
"A Woman, A Gun and A Noodle Shop",27330,121311,0,Drama,2010-09-03 00:00:00
Client 9:The Rise and Fall of Eliot Spitzer,16962,3454,0,Documentary,2010-11-05 00:00:00
Nick Saban:Gamechanger,188786,0,0,Documentary,2010-08-27 00:00:00
Waste Land,9806,88690,0,Documentary,2010-10-29 00:00:00
Twelve,110238,2382797,5000000,Thriller,2010-08-06 00:00:00
Human Centipede,12424,70740,0,Horror,2010-04-30 00:00:00
Winnebago Man,16469,0,0,Documentary,2010-07-09 00:00:00
Casino Jack and the United States of Money,28234,0,0,Documentary,2010-05-07 00:00:00
71 Into the Fire,77161,20791022,0,War,2010-07-30 00:00:00
Leaving,12697,892665,0,Foreign,2010-10-01 00:00:00
Terribly Happy,11650,0,0,Drama,2010-02-05 00:00:00
Chance Pe Dance,117917,24271,0,Foreign,2010-01-15 00:00:00
Genius Within:The Inner Life of Glenn Gould,17034,0,0,Documentary,2010-09-10 00:00:00
The Disappearance of Alice Creed,40258,700734,0,Thriller,2010-08-06 00:00:00
De Mai Tinh (Fool for Love),49313,0,0,Foreign,2010-09-10 00:00:00
Welcome to the Rileys,42145,158484,0,Drama,2010-10-29 00:00:00
Red Riding Trilogy,14526,0,9000000,Crime Thriller,2010-02-05 00:00:00
The Cremaster Cycle (re-issue),7982,0,0,Unknown,2010-04-09 00:00:00
House (re-release),0,0,0,Foreign / Horror,2010-01-15 00:00:00
Only the Brave,14825,0,0,War,2010-05-28 00:00:00
Carlos,20006,725753,18000000,Action Thriller,2010-10-15 00:00:00
Father of My Children,10414,335260,0,Drama,2010-05-21 00:00:00
The Weathered Underground,1010,0,0,Action Thriller,2010-01-26 00:00:00
Chain Letter,138788,446574,3000000,Horror Thriller,2010-10-01 00:00:00
Love Ranch,44220,0,25000000,Drama,2010-06-30 00:00:00
Pure Country 2,0,0,0,Music Drama,2010-10-15 00:00:00
The Eclipse,13207,26441,3000000,Romance,2010-03-26 00:00:00
Warlords,10073,0,0,Foreign / Action,2010-04-02 00:00:00
"The Good, the Bad, the Weird",4775,44132723,10000000,Action / Adventure,2010-04-23 00:00:00
Stonewall Uprising,15729,0,0,Documentary,2010-06-16 00:00:00
"Lovely, Still",4584,105519,0,Drama,2010-09-10 00:00:00
Ran (2010 re-issue),10245,0,0,Drama,2010-02-05 00:00:00
Centurion,42826,6691219,12000000,Action / Adventure,2010-08-27 00:00:00
Valley of the Heart's Delight,5164,0,0,Drama,2010-04-09 00:00:00
See What I'm Saying:The Deaf Entertainers Documentary,4996,0,0,Documentary,2010-03-19 00:00:00
Touching Home,47382,0,0,Drama,2010-04-30 00:00:00
The Greatest (2010),33616,359363,6000000,Drama,2010-04-02 00:00:00
Bran Nue Dae,23527,0,0,Musical,2010-09-10 00:00:00
Marwencol,3276,0,0,Documentary,2010-10-08 00:00:00
Let it Rain,16290,0,0,Comedy,2010-06-18 00:00:00
Dogtooth,6686,273899,0,Foreign,2010-06-25 00:00:00
Best Worst Movie,5503,0,0,Documentary,2010-04-23 00:00:00
Blood Done Sign My Name,82739,0,10000000,Drama,2010-02-19 00:00:00
Undertow (2010),6749,392636,0,Foreign,2010-09-17 00:00:00
After.Life,59946,1894023,0,Horror Thriller,2010-04-09 00:00:00
Wild Target,23174,3344454,8000000,Comedy Thriller,2010-10-29 00:00:00
Inspector Bellamy,20635,3574042,0,Foreign,2010-10-29 00:00:00
The Romantics,45527,17296,0,Romantic Comedy,2010-09-10 00:00:00
Saint John of Las Vegas,21666,9086,0,Comedy / Drama,2010-01-29 00:00:00
Everyone Else,10810,0,0,Romance,2010-04-09 00:00:00
George A. Romero's Survival of the Dead,43757,41451,4000000,Horror,2010-05-28 00:00:00
Freakonomics,31893,16408,0,Documentary,2010-10-01 00:00:00
Feed the Fish,5820,0,0,Comedy,2010-04-23 00:00:00
The Good Guy,34712,0,10000000,Romantic Comedy,2010-02-19 00:00:00
8:The Mormon Proposition,42566,0,0,Documentary,2010-06-18 00:00:00
Bhutto,8275,0,0,Documentary,2010-12-03 00:00:00
Kings of the Evening,11156,0,0,Period Drama,2010-06-11 00:00:00
Outside the Law (Hors-la-loi),0,3298780,0,Foreign,2010-11-03 00:00:00
I Spit on Your Grave,32440,479758,2000000,Horror,2010-10-08 00:00:00
Oy Vey! My Son is Gay!,4042,0,0,Comedy,2010-12-24 00:00:00
OSS 117:Lost in Rio,10243,0,0,Foreign,2010-05-07 00:00:00
Crazy on the Outside,64438,0,0,Comedy,2010-01-08 00:00:00
The Cartel,3694,0,0,Documentary,2010-04-16 00:00:00
No One Knows About Persian Cats,8843,798169,0,Drama,2010-04-16 00:00:00
Kisses,15485,15253,0,Drama,2010-07-16 00:00:00
Summer Wars,1412,0,0,Animation,2010-12-24 00:00:00
Waking Sleeping Beauty,33115,4177,0,Documentary,2010-03-26 00:00:00
Breaking Upwards,15467,0,0,Romance,2010-04-02 00:00:00
Night Catches Us,13562,0,0,Drama,2010-12-03 00:00:00
Prodigal Sons,6102,0,0,Documentary,2010-02-26 00:00:00
Enemies of the People,2277,6425,0,Documentary,2010-07-30 00:00:00
The Sicilian Girl,5922,0,0,Crime Drama,2010-08-04 00:00:00
Rosencrantz & Guildenstern Are Undead,14370,0,0,Action,2010-06-04 00:00:00
Leaves of Grass,20987,948687,9000000,Crime Comedy,2010-09-17 00:00:00
Strange Powers:Stephin Merritt and the Magnetic Fields,4620,0,0,Documentary,2010-10-27 00:00:00
Budrus,7819,0,0,Documentary,2010-10-08 00:00:00
2012:Time for Change,9009,0,0,Documentary,2010-04-09 00:00:00
Le Amiche (re-issue),10092,0,0,Drama,2010-06-18 00:00:00
John Rabe,4892,0,0,Historical Drama,2010-05-21 00:00:00
The Sun Behind the Clouds:Tibet's Struggle for Freedom,10884,0,0,Documentary,2010-03-31 00:00:00
Dancing Across Borders,5204,0,0,Documentary,2010-03-26 00:00:00
Racing Dreams,20048,0,0,Documentary,2010-05-21 00:00:00
Aftershock (Tangshan Dadizhen),19329,100229867,0,Foreign,2010-10-29 00:00:00
Cool It,26847,0,0,Documentary,2010-11-12 00:00:00
Alamar,7668,0,0,Drama,2010-07-14 00:00:00
Orlando (re-issue),10885,0,0,Romance,2010-07-23 00:00:00
Looking for Eric,6743,11499521,0,Comedy,2010-05-14 00:00:00
The Nature of Existence,2977,0,0,Documentary,2010-06-18 00:00:00
The Lottery,16435,0,0,Documentary,2010-06-11 00:00:00
The Harimaya Bridge,1226,0,0,Drama,2010-03-12 00:00:00
Harlan:In the Shadow of Jew Suss,9258,0,0,Documentary,2010-03-03 00:00:00
God of Vampires,10395,0,0,Action Horror,2010-07-02 00:00:00
Hatchet 2,52604,0,0,Horror,2010-10-01 00:00:00
Cropsey,6306,0,0,Documentary,2010-06-04 00:00:00
Breath Made Visible,8425,0,0,Documentary,2010-04-02 00:00:00
The Human Experience,27170,0,0,Documentary,2010-04-09 00:00:00
The Strange Case of Angelica,7499,0,0,Foreign,2010-12-29 00:00:00
Tales from Earthsea,20614,68625104,0,Animation,2010-08-13 00:00:00
Every Man for Himself (2010 re-issue),7926,0,0,Foreign,2010-11-12 00:00:00
Change of Plans,15378,0,0,Foreign,2010-08-27 00:00:00
Ca$h,16469,0,0,Thriller,2010-03-26 00:00:00
William S. Burroughs:A Man Within,6510,0,0,Documentary,2010-11-17 00:00:00
Defendor,13265,0,0,Comedy / Drama,2010-02-19 00:00:00
Band Baaja Baaraat,43820,60712,0,Foreign,2010-12-10 00:00:00
The Oath,5760,0,0,Documentary,2010-05-07 00:00:00
On the Bowery (re-release),13236,0,0,Documentary,2010-09-17 00:00:00
Kites:The Remix,24869,0,0,Romance,2010-05-28 00:00:00
The Trouble with Terkel,3972,0,0,Animation,2010-10-15 00:00:00
44 Inch Chest,4185,255212,0,Drama,2010-01-15 00:00:00
Nine Nation Animation,2834,0,0,Animation,2010-09-29 00:00:00
The Legend of Pale Male,12910,0,0,Documentary,2010-11-24 00:00:00
The Red Baron,13931,3050,0,Historical Drama,2010-03-19 00:00:00
Army of Crime,8102,1162846,0,Foreign,2010-08-20 00:00:00
District B13:Ultimatum,11870,16153,0,Action,2010-02-05 00:00:00
Guy and Madeline on a Park Bench,3233,0,0,Music Drama,2010-11-05 00:00:00
Hideaway (Le Refuge),11124,836715,0,Foreign,2010-09-10 00:00:00
Bluebeard,8370,5206,0,Fantasy,2010-03-26 00:00:00
Around a Small Mountain,5326,131320,0,Drama,2010-07-09 00:00:00
Ahead of Time,12790,0,0,Documentary,2010-09-10 00:00:00
Spoken Word,2343,0,0,Drama,2010-07-23 00:00:00
Boxing Gym,0,0,0,Documentary,2010-10-22 00:00:00
Beetle Queen Conquers Tokyo,6498,0,0,Documentary,2010-05-12 00:00:00
Living in Emergency,21905,0,0,Documentary,2010-06-04 00:00:00
180 South,10269,0,0,Documentary,2010-05-21 00:00:00
Who Is Harry Nilsson?,6078,0,0,Documentary,2010-09-10 00:00:00
GasLand,2641,18582,0,Documentary,2010-09-15 00:00:00
Valhalla Rising,7905,0,0,Sci-Fi Action,2010-07-16 00:00:00
Shanghai Red,3008,0,0,Foreign,2010-02-12 00:00:00
In My Sleep,9285,0,0,Drama / Thriller,2010-04-23 00:00:00
Saint Misbehavin':The Wavy Gravy Movie,10976,0,0,Documentary,2010-12-03 00:00:00
Lbs.,11690,0,0,Comedy / Drama,2010-03-26 00:00:00
Multiple Sarcasms,16025,0,0,Drama,2010-05-07 00:00:00
Two in the Wave,5676,0,0,Documentary,2010-05-19 00:00:00
[Rec] 2,8191,18469680,0,Foreign / Horror,2010-07-09 00:00:00
Here and There,6352,0,0,Comedy / Drama,2010-05-14 00:00:00
Eyes Wide Open,6818,250318,0,Drama,2010-02-05 00:00:00
October Country,7026,0,0,Documentary,2010-02-12 00:00:00
The Exploding Girl,5910,0,0,Drama,2010-03-12 00:00:00
Henri-Georges Clouzot's Inferno,3981,0,0,Documentary,2010-07-16 00:00:00
Fresh (2010),0,0,0,Documentary,2010-04-09 00:00:00
Behind the Burly Q,3958,0,0,Documentary,2010-04-23 00:00:00
Videocracy,8324,1155956,0,Documentary,2010-02-12 00:00:00
The Other City,10396,0,0,Documentary,2010-09-17 00:00:00
Happy Tears,13009,0,0,Drama,2010-02-19 00:00:00
Hemingway's Garden of Eden,12404,0,0,Drama,2010-12-10 00:00:00
And Everything is Going Fine,7035,0,0,Documentary,2010-12-10 00:00:00
Daddy Longlegs,8323,11451,0,Comedy / Drama,2010-05-14 00:00:00
Toe to Toe,5205,0,0,Drama,2010-02-26 00:00:00
Red Hill,8650,300336,0,Crime Thriller,2010-11-05 00:00:00
The Good Heart,5955,322888,0,Drama,2010-04-30 00:00:00
Douchebag,2966,0,0,Comedy,2010-10-01 00:00:00
The Korean,4002,0,0,Action,2010-02-05 00:00:00
Double Take (2010),4650,0,0,Documentary,2010-06-02 00:00:00
Shoah,2874,0,0,Documentary,2010-12-10 00:00:00
The Trial (2010),8957,0,0,Drama,2010-09-10 00:00:00
Neshoba:The Price of Freedom,4645,0,0,Documentary,2010-08-13 00:00:00
The People I've Slept With,3716,0,0,Comedy,2010-08-13 00:00:00
Off and Running,7978,0,0,Documentary,2010-01-29 00:00:00
Nenette,1176,5384,0,Documentary,2010-12-22 00:00:00
Great Directors,5440,0,0,Documentary,2010-07-02 00:00:00
Bitch Slap,12254,182071,0,Action,2010-01-08 00:00:00
The Law (re-release),0,0,0,Drama,2010-06-23 00:00:00
Carbon Nation,402,0,0,Documentary,2010-05-07 00:00:00
The Freebie,4309,0,0,Comedy / Drama,2010-09-17 00:00:00
BoyBand,7591,0,0,Comedy,2010-06-04 00:00:00
Dreamkiller,861,0,0,Crime Thriller,2010-02-19 00:00:00
The Two Escobars,0,0,0,Documentary,2010-08-27 00:00:00
GhettoPhysics:Will the Real Pimps and Hos Please Stand Up?,10087,0,0,Drama,2010-10-08 00:00:00
Don McKay,8919,0,0,Drama / Thriller,2010-04-02 00:00:00
Paper Man,8613,0,0,Comedy / Drama,2010-04-23 00:00:00
Handsome Harry,13500,0,0,Drama,2010-04-16 00:00:00
Violet Tendencies,5264,0,0,Comedy,2010-11-05 00:00:00
Jim (2010),7809,0,0,Sci-Fi,2010-10-08 00:00:00
The Living Wake,3821,0,0,Comedy,2010-05-14 00:00:00
The Kids Grow Up,4497,0,0,Documentary,2010-10-29 00:00:00
Picture Me,6718,10361,0,Documentary,2010-09-17 00:00:00
The Dry Land,7351,0,0,Drama,2010-07-30 00:00:00
White Wedding,5860,0,0,Romantic Comedy,2010-09-03 00:00:00
Salt of this Sea,4973,545251,0,Foreign,2010-08-13 00:00:00
After the Cup:Sons of Sakhnin United,2501,0,0,Documentary,2010-05-21 00:00:00
The Taqwacores,3532,0,0,Drama,2010-10-22 00:00:00
Cherry,2416,0,0,Comedy / Drama,2010-10-08 00:00:00
Children of Invention,4874,0,0,Drama,2010-03-12 00:00:00
Christina,0,0,0,Drama,2010-12-03 00:00:00
Spring Fever,854,150286,0,Foreign,2010-06-04 00:00:00
Terkel in Trouble,3648,0,0,Animation,2010-03-26 00:00:00
Waiting for Armageddon,2579,0,0,Documentary,2010-01-08 00:00:00
The Milk of Sorrow,1914,0,0,Music Drama,2010-08-27 00:00:00
Come Undone (2010),2030,31314,0,Foreign,2010-12-03 00:00:00
Circle,3926,0,0,Horror Thriller,2010-08-27 00:00:00
"Hugh Hefner:Playboy, Activist and Rebel",10000,0,0,Documentary,2010-07-30 00:00:00
Down Terrace,3088,0,0,Comedy,2010-10-15 00:00:00
Brutal Beauty:Tales of the Rose City Rollers,0,0,0,Documentary,2010-01-08 00:00:00
Wonderful World,4582,0,0,Romance,2010-01-08 00:00:00
Brotherhood (Broderskab),2341,0,0,Foreign,2010-08-06 00:00:00
Only When I Dance,2181,0,0,Documentary,2010-07-02 00:00:00
All About Evil,5070,0,0,Horror Comedy,2010-07-09 00:00:00
Stolen (2010),1035,0,0,Thriller,2010-03-12 00:00:00
Mugabe and the White African,1907,0,0,Documentary,2010-07-23 00:00:00
Zenith,2347,0,0,Sci-Fi,2010-10-01 00:00:00
Tales from the Script,1938,0,0,Documentary,2010-03-12 00:00:00
Udaan,2715,0,0,Foreign,2010-07-16 00:00:00
The Thorn in the Heart,5173,10473,0,Documentary,2010-04-02 00:00:00
Gangster's Paradise:Jerusalema,4958,0,2000000,Crime Drama,2010-06-11 00:00:00
Happiness Runs,2674,0,0,Drama,2010-05-07 00:00:00
Logan,7137,0,0,Drama,2010-09-10 00:00:00
Misconceptions,3796,0,0,Comedy / Drama,2010-01-22 00:00:00
Finding Bliss,2115,0,0,Romantic Comedy,2010-06-04 00:00:00
Mercy (2010),1776,0,0,Drama,2010-04-30 00:00:00
Regina Spektor:Live In London,1798,0,0,Documentary,2010-11-19 00:00:00
Dream Boy,2243,0,0,Romance,2010-03-26 00:00:00
Watercolors,3207,0,0,Drama,2010-01-22 00:00:00
The Red Chapel,2459,0,0,Foreign,2010-12-29 00:00:00
BearCity,5980,0,0,Comedy,2010-10-22 00:00:00
Sweethearts of the Prison Rodeo,2198,0,0,Documentary,2010-09-17 00:00:00
Midnight Reckoning,1029,0,0,Drama / Thriller,2010-09-10 00:00:00
American Grindhouse,0,0,0,Documentary,2010-06-18 00:00:00
Whiz Kids,1333,0,0,Documentary,2010-06-04 00:00:00
Speed-Dating,3394,0,0,Comedy,2010-06-04 00:00:00
Hadewijch,1892,57462,0,Drama,2010-12-24 00:00:00
The Oxford Murders,1191,0,0,Crime Thriller,2010-08-06 00:00:00
To Die is Hard,112,0,0,Comedy,2010-12-17 00:00:00
Promised Lands (2010 re-issue),797,0,0,Documentary,2010-02-05 00:00:00
Kimjongilia,1497,0,0,Documentary,2010-03-19 00:00:00
Helena From the Wedding,2692,0,0,Drama,2010-11-12 00:00:00
Inhale,3030,50974,0,Thriller,2010-10-22 00:00:00
Just Say Love,1257,0,0,Romance,2010-03-26 00:00:00
In/Significant Others,1408,0,0,Drama / Thriller,2010-05-14 00:00:00
Heartless,2033,0,0,Sci-Fi Horror,2010-11-19 00:00:00
Smash His Camera,2367,0,0,Documentary,2010-07-30 00:00:00
The Full Picture,1358,0,0,Drama,2010-06-11 00:00:00
Murder in Fashion,1046,0,0,Thriller,2010-01-22 00:00:00
El Superstar:The Unlikely Rise of Juan Frances,2330,0,0,Comedy,2010-09-17 00:00:00
My Year Without Sex,528,0,0,Comedy,2010-03-12 00:00:00
The Afterlight,1466,0,0,Drama / Thriller,2010-09-10 00:00:00
Altiplano,1269,0,0,Drama,2010-08-20 00:00:00
Eichmann,573,0,0,Foreign,2010-10-29 00:00:00
Boogie Woogie,1776,44909,0,Comedy / Drama,2010-04-23 00:00:00
Daniel & Ana,1400,0,0,Drama / Thriller,2010-08-27 00:00:00
You Won't Miss Me,2240,0,0,Comedy / Drama,2010-12-10 00:00:00
The Girl (Flickan),712,228589,0,Drama,2010-09-17 00:00:00
Nobody's Perfect,533,0,0,Documentary,2010-04-16 00:00:00
As Good as Dead,1494,53637,0,Thriller,2010-10-08 00:00:00
Falling Awake,847,0,0,Drama,2010-01-29 00:00:00
The Temptation of St. Tony,747,0,0,Fantasy Drama,2010-09-17 00:00:00
A Mother's Courage:Talking Back to Autism,822,0,0,Documentary,2010-09-24 00:00:00
Manuela and Manuel,629,0,0,Comedy,2010-03-26 00:00:00
"Carmo, Hit the Road",835,0,0,Adventure,2010-10-15 00:00:00
Drool,1199,0,0,Comedy,2010-01-22 00:00:00
45365,107,0,0,Documentary,2010-02-26 00:00:00
Perrier's Bounty,828,167110,0,Drama / Thriller,2010-05-21 00:00:00
Shake Hands with the Devil,86,0,0,Historical Drama,2010-10-29 00:00:00
The Magician (2010),117,0,0,Thriller,2010-10-29 00:00:00
